# Gene Family	demo_Abundance-CPM
UniRef90_A0A0P0ERU6|unclassified	142.77
UniRef90_A0A1C7H1U1	142.741
UniRef90_A0A1C7H1U1|unclassified	142.741
UniRef90_A0A015SFP4	142.518
UniRef90_A0A015SFP4|unclassified	142.518
UniRef90_I9H3P2	142.344
UniRef90_I9H3P2|unclassified	142.344
UniRef90_C3QZ05	141.887
UniRef90_C3QZ05|unclassified	141.887
UniRef90_R5UEQ1	141.827
UniRef90_R5UEQ1|unclassified	141.827
UniRef90_D4INR4	141.775
UniRef90_D4INR4|unclassified	141.775
UniRef90_R6RV74	141.663
UniRef90_R6RV74|unclassified	141.663
UniRef90_A0A136NFF6	141.635
UniRef90_A0A136NFF6|unclassified	141.635
UniRef90_D6D8P1	141.466
UniRef90_D6D8P1|unclassified	141.466
UniRef90_D6D3U5	141.056
UniRef90_D6D3U5|unclassified	141.056
UniRef90_J9H1I5	141.006
UniRef90_J9H1I5|unclassified	141.006
UniRef90_A0A0P0FGC9	140.679
UniRef90_A0A0P0FGC9|unclassified	140.679
UniRef90_A0A174LWL4	140.546
UniRef90_A0A174LWL4|unclassified	140.546
UniRef90_R5AY53	140.439
UniRef90_R5AY53|unclassified	140.439
UniRef90_R5AZW3	140.191
UniRef90_R5AZW3|unclassified	140.191
UniRef90_A0A358M271	139.11
UniRef90_A0A358M271|unclassified	139.11
UniRef90_I3YLT3	138.858
UniRef90_I3YLT3|unclassified	138.858
UniRef90_A0A1C7H2G8	138.842
UniRef90_A0A1C7H2G8|unclassified	138.842
UniRef90_R5B198	138.335
UniRef90_R5B198|unclassified	138.335
UniRef90_R5UN15	138.33
UniRef90_R5UN15|unclassified	138.33
UniRef90_R5BAZ1	138.323
UniRef90_R5BAZ1|unclassified	138.323
UniRef90_I3YPJ6	138.319
UniRef90_I3YPJ6|unclassified	138.319
UniRef90_C3QRG8	138.263
UniRef90_C3QRG8|unclassified	138.263
UniRef90_W6PBE3	138.15
UniRef90_W6PBE3|unclassified	138.15
UniRef90_E6SWB9	137.966
UniRef90_E6SWB9|unclassified	137.966
UniRef90_E5CA09	137.862
UniRef90_E5CA09|unclassified	137.862
UniRef90_R5UH35	137.682
UniRef90_R5UH35|unclassified	137.682
UniRef90_A0A173S9E6	137.615
UniRef90_A0A173S9E6|unclassified	137.615
UniRef90_A0A3E5CUU0	137.461
UniRef90_A0A3E5CUU0|unclassified	137.461
UniRef90_Q5L7B9	136.829
UniRef90_Q5L7B9|unclassified	136.829
UniRef90_Q8A681	136.564
UniRef90_Q8A681|unclassified	136.564
UniRef90_R5UGL3	136.422
UniRef90_R5UGL3|unclassified	136.422
UniRef90_D7J0I3	136.102
UniRef90_D7J0I3|unclassified	136.102
UniRef90_Q8A9A2	136.101
UniRef90_Q8A9A2|unclassified	136.101
UniRef90_R5AW67	135.964
UniRef90_R5AW67|unclassified	135.964
UniRef90_E4MC09	135.688
UniRef90_E4MC09|unclassified	135.688
UniRef90_A0A0P0EW85	135.428
UniRef90_A0A0P0EW85|unclassified	135.428
UniRef90_F7LAB6	135.375
UniRef90_F7LAB6|unclassified	135.375
UniRef90_C9L2Y2	135.02
UniRef90_C9L2Y2|unclassified	135.02
UniRef90_F0RG34	134.596
UniRef90_F0RG34|unclassified	134.596
UniRef90_E4MBJ1	134.328
UniRef90_E4MBJ1|unclassified	134.328
UniRef90_Q5LBQ4	134.185
UniRef90_Q5LBQ4|unclassified	134.185
UniRef90_R5V4V8	134.126
UniRef90_R5V4V8|unclassified	134.126
UniRef90_Q5LAS7	133.984
UniRef90_Q5LAS7|unclassified	133.984
UniRef90_R6JDF1	133.788
UniRef90_R6JDF1|unclassified	133.788
UniRef90_E6SSR1	133.717
UniRef90_E6SSR1|unclassified	133.717
UniRef90_Q8A9P4	133.542
UniRef90_Q8A9P4|unclassified	133.542
UniRef90_C3QF77	133.306
UniRef90_C3QF77|unclassified	133.306
UniRef90_A0A1C5Q4V5	133.285
UniRef90_A0A1C5Q4V5|unclassified	133.285
UniRef90_R5ULE8	133.235
UniRef90_R5ULE8|unclassified	133.235
UniRef90_A5ZJJ2	133.117
UniRef90_A5ZJJ2|unclassified	133.117
UniRef90_A0A374WDI5	133.085
UniRef90_A0A374WDI5|unclassified	133.085
UniRef90_E5CBS1	133.038
UniRef90_E5CBS1|unclassified	133.038
UniRef90_R5V1T9	132.95
UniRef90_R5V1T9|unclassified	132.95
UniRef90_A0A139L457	132.854
UniRef90_A0A139L457|unclassified	132.854
UniRef90_D4IL89	132.747
UniRef90_D4IL89|unclassified	132.747
UniRef90_D7JXD1	132.269
UniRef90_D7JXD1|unclassified	132.269
UniRef90_E4MEV7	132.224
UniRef90_E4MEV7|unclassified	132.224
UniRef90_R7KIQ0	132.193
UniRef90_R7KIQ0|unclassified	132.193
UniRef90_Q89ZQ3	132.14
UniRef90_Q89ZQ3|unclassified	132.14
UniRef90_F8NAN4	132.005
UniRef90_F8NAN4|unclassified	132.005
UniRef90_E6SNW0	131.747
UniRef90_E6SNW0|unclassified	131.747
UniRef90_R5UFU9	131.687
UniRef90_R5UFU9|unclassified	131.687
UniRef90_A0A0N7I9N0	131.58
UniRef90_A0A0N7I9N0|unclassified	131.58
UniRef90_R5B7Y6	131.524
UniRef90_R5B7Y6|unclassified	131.524
UniRef90_A0A370ZPP9	131.448
UniRef90_A0A370ZPP9|unclassified	131.448
UniRef90_R5AZM6	130.985
UniRef90_R5AZM6|unclassified	130.985
UniRef90_A0A1Q6H752	130.661
UniRef90_A0A1Q6H752|unclassified	130.661
UniRef90_Q8A4M8	130.238
UniRef90_Q8A4M8|unclassified	130.238
UniRef90_R5AYK5	130.027
UniRef90_R5AYK5|unclassified	130.027
UniRef90_W4UWT3	129.951
UniRef90_W4UWT3|unclassified	129.951
UniRef90_A0A174C3Y2	129.567
UniRef90_A0A174C3Y2|unclassified	129.567
UniRef90_A0A174D2X7	129.362
UniRef90_A0A174D2X7|unclassified	129.362
UniRef90_A0A3A5QPW0	129.14
UniRef90_A0A3A5QPW0|unclassified	129.14
UniRef90_A0A174G1Y5	128.671
UniRef90_A0A174G1Y5|unclassified	128.671
UniRef90_A0A1M5FQU6	128.667
UniRef90_A0A1M5FQU6|unclassified	128.667
UniRef90_R5AZ07	128.649
UniRef90_R5AZ07|unclassified	128.649
UniRef90_I3YQG0	128.405
UniRef90_I3YQG0|unclassified	128.405
UniRef90_R5AZZ4	128.319
UniRef90_R5AZZ4|unclassified	128.319
UniRef90_E4M889	128.281
UniRef90_E4M889|unclassified	128.281
UniRef90_C7X4A7	128.139
UniRef90_C7X4A7|unclassified	128.139
UniRef90_R5V7Y3	128.015
UniRef90_R5V7Y3|unclassified	128.015
UniRef90_U6RX11	127.825
UniRef90_U6RX11|unclassified	127.825
UniRef90_D1JWA6	127.799
UniRef90_D1JWA6|unclassified	127.799
UniRef90_R6DGI4	127.716
UniRef90_R6DGI4|unclassified	127.716
UniRef90_F7M291	127.09
UniRef90_F7M291|unclassified	127.09
UniRef90_Q8A4B1	126.744
UniRef90_Q8A4B1|unclassified	126.744
UniRef90_A0A139L446	126.707
UniRef90_A0A139L446|unclassified	126.707
UniRef90_A0A1Q6HCX4	126.623
UniRef90_A0A1Q6HCX4|unclassified	126.623
UniRef90_R5UE46	126.603
UniRef90_R5UE46|unclassified	126.603
UniRef90_W4UXB0	126.328
UniRef90_W4UXB0|unclassified	126.328
UniRef90_Q8A5W2	126.324
UniRef90_Q8A5W2|unclassified	126.324
UniRef90_A0A174EXX8	126.315
UniRef90_A0A174EXX8|unclassified	126.315
UniRef90_A0A1L5KK97	126.257
UniRef90_A0A1L5KK97|unclassified	126.257
UniRef90_A0A015ZU31	126.183
UniRef90_A0A015ZU31|unclassified	126.183
UniRef90_R5AZT9	126.118
UniRef90_R5AZT9|unclassified	126.118
UniRef90_E4MFL0	125.925
UniRef90_E4MFL0|unclassified	125.925
UniRef90_R5UAM9	125.755
UniRef90_R5UAM9|unclassified	125.755
UniRef90_Q8A6A7	125.235
UniRef90_Q8A6A7|unclassified	125.235
UniRef90_A0A0P0FQE7	124.934
UniRef90_A0A0P0FQE7|unclassified	124.934
UniRef90_D7K6U8	124.749
UniRef90_D7K6U8|unclassified	124.749
UniRef90_R5UGK1	124.63
UniRef90_R5UGK1|unclassified	124.63
UniRef90_R5B0D4	124.486
UniRef90_R5B0D4|unclassified	124.486
UniRef90_A0A0I9RND0	124.385
UniRef90_A0A0I9RND0|unclassified	124.385
UniRef90_D1JRM0	124.318
UniRef90_D1JRM0|unclassified	124.318
UniRef90_A0A139KP86	124.059
UniRef90_A0A139KP86|unclassified	124.059
UniRef90_A0A3A5S8G8	124.036
UniRef90_A0A3A5S8G8|unclassified	124.036
UniRef90_C9KR75	123.987
UniRef90_C9KR75|unclassified	123.987
UniRef90_W0U8A1	123.92
UniRef90_W0U8A1|unclassified	123.92
UniRef90_R5UCF4	123.917
UniRef90_R5UCF4|unclassified	123.917
UniRef90_A0A1Q6H6N3	123.803
UniRef90_A0A1Q6H6N3|unclassified	123.803
UniRef90_A0A174ZJF4	123.784
UniRef90_A0A174ZJF4|unclassified	123.784
UniRef90_A0A173WQJ3	123.709
UniRef90_A0A173WQJ3|unclassified	123.709
UniRef90_I3YMR9	123.507
UniRef90_I3YMR9|unclassified	123.507
UniRef90_I3YKW6	123.354
UniRef90_I3YKW6|unclassified	123.354
UniRef90_R5AZL4	123.12
UniRef90_R5AZL4|unclassified	123.12
UniRef90_A0A174LWX8	122.928
UniRef90_A0A174LWX8|unclassified	122.928
UniRef90_W4PEL8	122.803
UniRef90_W4PEL8|unclassified	122.803
UniRef90_Q8AAB8	122.729
UniRef90_Q8AAB8|unclassified	122.729
UniRef90_R6TGM2	122.392
UniRef90_R6TGM2|unclassified	122.392
UniRef90_A0A3E5E1R6	122.381
UniRef90_A0A3E5E1R6|unclassified	122.381
UniRef90_C3R196	122.326
UniRef90_C3R196|unclassified	122.326
UniRef90_R5ATX4	122.23
UniRef90_R5ATX4|unclassified	122.23
UniRef90_R5B955	122.078
UniRef90_R5B955|unclassified	122.078
UniRef90_A0A015SGC2	122.04
UniRef90_A0A015SGC2|unclassified	122.04
UniRef90_F3ZTW6	121.873
UniRef90_F3ZTW6|unclassified	121.873
UniRef90_A0A174QR67	121.79
UniRef90_A0A174QR67|unclassified	121.79
UniRef90_F0R5P2	121.716
UniRef90_F0R5P2|unclassified	121.716
UniRef90_A0A0P0ETT5	121.64
UniRef90_A0A0P0ETT5|unclassified	121.64
UniRef90_A0A139KKC1	121.504
UniRef90_A0A139KKC1|unclassified	121.504
UniRef90_I3YMW9	121.39
UniRef90_I3YMW9|unclassified	121.39
UniRef90_W0U7M2	121.031
UniRef90_W0U7M2|unclassified	121.031
UniRef90_C9L2W7	120.942
UniRef90_C9L2W7|unclassified	120.942
UniRef90_A0A076J0D7	120.841
UniRef90_A0A076J0D7|unclassified	120.841
UniRef90_R5V0L8	120.815
UniRef90_R5V0L8|unclassified	120.815
UniRef90_R6JL39	120.756
UniRef90_R6JL39|unclassified	120.756
UniRef90_D1JQG3	120.555
UniRef90_D1JQG3|unclassified	120.555
UniRef90_A0A0P0FJ93	120.51
UniRef90_A0A0P0FJ93|unclassified	120.51
UniRef90_A0A139L108	120.447
UniRef90_A0A139L108|unclassified	120.447
UniRef90_D4IN25	120.155
UniRef90_D4IN25|unclassified	120.155
UniRef90_A0A174JRA3	120.147
UniRef90_A0A174JRA3|unclassified	120.147
UniRef90_Q8A029	120.008
UniRef90_Q8A029|unclassified	120.008
UniRef90_R5UXH5	120.005
UniRef90_R5UXH5|unclassified	120.005
UniRef90_R5UBA4	119.951
UniRef90_R5UBA4|unclassified	119.951
UniRef90_A0A0J9I6G7	119.858
UniRef90_A0A0J9I6G7|unclassified	119.858
UniRef90_C9KYF1	119.646
UniRef90_C9KYF1|unclassified	119.646
UniRef90_Q8A375	119.514
UniRef90_Q8A375|unclassified	119.514
UniRef90_A0A174NPY7	119.482
UniRef90_A0A174NPY7|unclassified	119.482
UniRef90_A0A015R401	119.29
UniRef90_A0A015R401|unclassified	119.29
UniRef90_Q5LIQ3	119.17
UniRef90_Q5LIQ3|unclassified	119.17
UniRef90_Q8A7G0	119.022
UniRef90_Q8A7G0|unclassified	119.022
UniRef90_R5AUS9	118.987
UniRef90_R5AUS9|unclassified	118.987
UniRef90_Q8A0Y7	118.517
UniRef90_Q8A0Y7|unclassified	118.517
UniRef90_A0A139JXS0	118.225
UniRef90_A0A139JXS0|unclassified	118.225
UniRef90_R6S6H9	117.991
UniRef90_R6S6H9|unclassified	117.991
UniRef90_R6K7D5	117.951
UniRef90_R6K7D5|unclassified	117.951
UniRef90_D7JZ96	117.814
UniRef90_D7JZ96|unclassified	117.814
UniRef90_E4MC54	117.731
UniRef90_E4MC54|unclassified	117.731
UniRef90_Q5LG64	117.235
UniRef90_Q5LG64|unclassified	117.235
UniRef90_A0A354I0C4	117.12
UniRef90_A0A354I0C4|unclassified	117.12
UniRef90_A0A173Z0G7	116.772
UniRef90_A0A173Z0G7|unclassified	116.772
UniRef90_I3YMP8	116.749
UniRef90_I3YMP8|unclassified	116.749
UniRef90_R5UNF9	116.647
UniRef90_R5UNF9|unclassified	116.647
UniRef90_I3YMP1	116.588
UniRef90_I3YMP1|unclassified	116.588
UniRef90_E4M7L8	116.43
UniRef90_E4M7L8|unclassified	116.43
UniRef90_A0A174RIA7	116.112
UniRef90_A0A174RIA7|unclassified	116.112
UniRef90_A0A0P0FJQ5	116.084
UniRef90_A0A0P0FJQ5|unclassified	116.084
UniRef90_R5AN15	115.948
UniRef90_R5AN15|unclassified	115.948
UniRef90_A0A173WP55	115.947
UniRef90_A0A173WP55|unclassified	115.947
UniRef90_R5K470	115.936
UniRef90_R5K470|unclassified	115.936
UniRef90_A0A374VB99	115.927
UniRef90_A0A374VB99|unclassified	115.927
UniRef90_A0A380YWJ9	115.882
UniRef90_A0A380YWJ9|unclassified	115.882
UniRef90_A0A139JTK9	115.881
UniRef90_A0A139JTK9|unclassified	115.881
UniRef90_A0A069D6G0	115.745
UniRef90_A0A069D6G0|unclassified	115.745
UniRef90_Q5LAX0	115.638
UniRef90_Q5LAX0|unclassified	115.638
UniRef90_A0A3C1Y559	115.544
UniRef90_A0A3C1Y559|unclassified	115.544
UniRef90_F3ZTW4	115.113
UniRef90_F3ZTW4|unclassified	115.113
UniRef90_W0U6P3	115.098
UniRef90_W0U6P3|unclassified	115.098
UniRef90_R5B853	114.988
UniRef90_R5B853|unclassified	114.988
UniRef90_R6UYL8	114.958
UniRef90_R6UYL8|unclassified	114.958
UniRef90_R6T1X5	114.92
UniRef90_R6T1X5|unclassified	114.92
UniRef90_D4IPR2	114.63
UniRef90_D4IPR2|unclassified	114.63
UniRef90_I3YR59	114.458
UniRef90_I3YR59|unclassified	114.458
UniRef90_Q89ZV6	114.3
UniRef90_Q89ZV6|unclassified	114.3
UniRef90_A0A139K7N7	114.28
UniRef90_A0A139K7N7|unclassified	114.28
UniRef90_Q8A2B0	114.184
UniRef90_Q8A2B0|unclassified	114.184
UniRef90_R5B1Y1	114.02
UniRef90_R5B1Y1|unclassified	114.02
UniRef90_A0A139JW94	113.996
UniRef90_A0A139JW94|unclassified	113.996
UniRef90_R5B310	113.651
UniRef90_R5B310|unclassified	113.651
UniRef90_B0MVV5	113.563
UniRef90_B0MVV5|unclassified	113.563
UniRef90_A0A1Q6EXU8	113.519
UniRef90_A0A1Q6EXU8|unclassified	113.519
UniRef90_D1JUZ6	113.47
UniRef90_D1JUZ6|unclassified	113.47
UniRef90_A0A0P0GC32	113.383
UniRef90_A0A0P0GC32|unclassified	113.383
UniRef90_A0A3C0CCJ4	113.282
UniRef90_A0A3C0CCJ4|unclassified	113.282
UniRef90_A0A174XXE6	113.124
UniRef90_A0A174XXE6|unclassified	113.124
UniRef90_I3YLC0	113.101
UniRef90_I3YLC0|unclassified	113.101
UniRef90_W0U750	113.069
UniRef90_W0U750|unclassified	113.069
UniRef90_A0A174R6B3	113.063
UniRef90_A0A174R6B3|unclassified	113.063
UniRef90_R5UBQ2	113.001
UniRef90_R5UBQ2|unclassified	113.001
UniRef90_A0A015QDU3	112.799
UniRef90_A0A015QDU3|unclassified	112.799
UniRef90_Q89ZJ0	112.791
UniRef90_Q89ZJ0|unclassified	112.791
UniRef90_K1RR15	112.735
UniRef90_K1RR15|unclassified	112.735
UniRef90_A0A174J5J5	112.733
UniRef90_A0A174J5J5|unclassified	112.733
UniRef90_I3YNP0	112.656
UniRef90_I3YNP0|unclassified	112.656
UniRef90_A0A374V8P0	112.552
UniRef90_A0A374V8P0|unclassified	112.552
UniRef90_A0A0P0G8Y8	111.864
UniRef90_A0A0P0G8Y8|unclassified	111.864
UniRef90_R5UDT7	111.779
UniRef90_R5UDT7|unclassified	111.779
UniRef90_Q8A7G2	111.488
UniRef90_Q8A7G2|unclassified	111.488
UniRef90_A0A180FIA4	111.321
UniRef90_A0A180FIA4|unclassified	111.321
UniRef90_D4IQC4	111.186
UniRef90_D4IQC4|unclassified	111.186
UniRef90_Q5LFT6	111.161
UniRef90_Q5LFT6|unclassified	111.161
UniRef90_F7LYS8	111.13
UniRef90_F7LYS8|unclassified	111.13
UniRef90_A0A174ZD29	111.098
UniRef90_A0A174ZD29|unclassified	111.098
UniRef90_A0A143XXH2	110.768
UniRef90_A0A143XXH2|unclassified	110.768
UniRef90_R5C195	110.721
UniRef90_R5C195|unclassified	110.721
UniRef90_A0A0P0G4W4	110.679
UniRef90_A0A0P0G4W4|unclassified	110.679
UniRef90_A0A3A5QDV0	110.646
UniRef90_A0A3A5QDV0|unclassified	110.646
UniRef90_A0A073I7W9	110.601
UniRef90_A0A073I7W9|unclassified	110.601
UniRef90_A0A0P0EQX8	110.396
UniRef90_A0A0P0EQX8|unclassified	110.396
UniRef90_A0A139L9W2	110.39
UniRef90_A0A139L9W2|unclassified	110.39
UniRef90_A0A3D3K768	110.367
UniRef90_A0A3D3K768|unclassified	110.367
UniRef90_R5UJN7	110.13
UniRef90_R5UJN7|unclassified	110.13
UniRef90_R5UB39	110.027
UniRef90_R5UB39|unclassified	110.027
UniRef90_W4P776	109.998
UniRef90_W4P776|unclassified	109.998
UniRef90_A0A3D3YQ83	109.434
UniRef90_A0A3D3YQ83|unclassified	109.434
UniRef90_A5ZFS2	109.061
UniRef90_A5ZFS2|unclassified	109.061
UniRef90_Q8A0U0	108.591
UniRef90_Q8A0U0|unclassified	108.591
UniRef90_E4M7D8	108.544
UniRef90_E4M7D8|unclassified	108.544
UniRef90_A0A0N7IFU0	108.396
UniRef90_A0A0N7IFU0|unclassified	108.396
UniRef90_R5B021	108.339
UniRef90_R5B021|unclassified	108.339
UniRef90_R6EBS9	108.232
UniRef90_R6EBS9|unclassified	108.232
UniRef90_A0A173YD24	108.067
UniRef90_A0A173YD24|unclassified	108.067
UniRef90_A0A174XCA6	107.963
UniRef90_A0A174XCA6|unclassified	107.963
UniRef90_R6VA38	107.933
UniRef90_R6VA38|unclassified	107.933
UniRef90_A0A1C5T4F7	107.787
UniRef90_A0A1C5T4F7|unclassified	107.787
UniRef90_A0A149N041	107.738
UniRef90_A0A149N041|unclassified	107.738
UniRef90_E4MCR6	107.7
UniRef90_E4MCR6|unclassified	107.7
UniRef90_D4IQH2	107.636
UniRef90_D4IQH2|unclassified	107.636
UniRef90_R7KMV4	107.427
UniRef90_R7KMV4|unclassified	107.427
UniRef90_I3YMY6	107.354
UniRef90_I3YMY6|unclassified	107.354
UniRef90_A0A0N7I9D8	107.228
UniRef90_A0A0N7I9D8|unclassified	107.228
UniRef90_A0A174ZDM7	107.219
UniRef90_A0A174ZDM7|unclassified	107.219
UniRef90_A5ZL41	107.168
UniRef90_A5ZL41|unclassified	107.168
UniRef90_R6TDX2	107.147
UniRef90_R6TDX2|unclassified	107.147
UniRef90_A0A1C5LUT4	107.095
UniRef90_A0A1C5LUT4|unclassified	107.095
UniRef90_A0A0P0F8T8	106.983
UniRef90_A0A0P0F8T8|unclassified	106.983
UniRef90_A0A0N7IAH0	106.879
UniRef90_A0A0N7IAH0|unclassified	106.879
UniRef90_A0A1C7H6E8	106.827
UniRef90_A0A1C7H6E8|unclassified	106.827
UniRef90_A0A0P0GFU6	106.824
UniRef90_A0A0P0GFU6|unclassified	106.824
UniRef90_A0A015PC27	106.805
UniRef90_A0A015PC27|unclassified	106.805
UniRef90_A0A1M4ZS51	106.798
UniRef90_A0A1M4ZS51|unclassified	106.798
UniRef90_R6K7C9	106.776
UniRef90_R6K7C9|unclassified	106.776
UniRef90_B0NLR7	106.724
UniRef90_B0NLR7|unclassified	106.724
UniRef90_R5UUF2	106.621
UniRef90_R5UUF2|unclassified	106.621
UniRef90_A6LFQ4	106.427
UniRef90_A6LFQ4|unclassified	106.427
UniRef90_R6JP84	106.39
UniRef90_R6JP84|unclassified	106.39
UniRef90_R6SVJ5	106.364
UniRef90_R6SVJ5|unclassified	106.364
UniRef90_R5V5B5	106.075
UniRef90_R5V5B5|unclassified	106.075
UniRef90_A0A173WBR7	106.065
UniRef90_A0A173WBR7|unclassified	106.065
UniRef90_E4MDL4	105.757
UniRef90_E4MDL4|unclassified	105.757
UniRef90_W4UNB0	105.683
UniRef90_W4UNB0|unclassified	105.683
UniRef90_A0A173Y6N4	105.626
UniRef90_A0A173Y6N4|unclassified	105.626
UniRef90_R6U8I1	105.623
UniRef90_R6U8I1|unclassified	105.623
UniRef90_A0A015QGC1	105.571
UniRef90_A0A015QGC1|unclassified	105.571
UniRef90_A0A1C0WSP9	105.568
UniRef90_A0A1C0WSP9|unclassified	105.568
UniRef90_U2CLT2	105.537
UniRef90_U2CLT2|unclassified	105.537
UniRef90_R5UEA2	105.499
UniRef90_R5UEA2|unclassified	105.499
UniRef90_A0A143XI62	105.473
UniRef90_A0A143XI62|unclassified	105.473
UniRef90_A0A0P0EV66	105.444
UniRef90_A0A0P0EV66|unclassified	105.444
UniRef90_Q89ZK5	105.244
UniRef90_Q89ZK5|unclassified	105.244
UniRef90_Q64XS0	105.19
UniRef90_Q64XS0|unclassified	105.19
UniRef90_A0A0K6BRQ6	104.974
UniRef90_A0A0K6BRQ6|unclassified	104.974
UniRef90_A0A1Q6FLF8	104.865
UniRef90_A0A1Q6FLF8|unclassified	104.865
UniRef90_I3YKF4	104.672
UniRef90_I3YKF4|unclassified	104.672
UniRef90_A0A359G239	104.644
UniRef90_A0A359G239|unclassified	104.644
UniRef90_R5U3R7	104.572
UniRef90_R5U3R7|unclassified	104.572
UniRef90_B7BFU4	104.536
UniRef90_B7BFU4|unclassified	104.536
UniRef90_A0A174GT87	104.249
UniRef90_A0A174GT87|unclassified	104.249
UniRef90_A0A069D3D8	103.923
UniRef90_A0A069D3D8|unclassified	103.923
UniRef90_C6IEX0	103.772
UniRef90_C6IEX0|unclassified	103.772
UniRef90_J9GEQ9	103.733
UniRef90_J9GEQ9|unclassified	103.733
UniRef90_E4MAA7	103.714
UniRef90_E4MAA7|unclassified	103.714
UniRef90_A0A174TCX1	103.665
UniRef90_A0A174TCX1|unclassified	103.665
UniRef90_R5UB84	103.632
UniRef90_R5UB84|unclassified	103.632
UniRef90_A0A373WMQ7	103.578
UniRef90_A0A373WMQ7|unclassified	103.578
UniRef90_I3YKG9	103.428
UniRef90_I3YKG9|unclassified	103.428
UniRef90_A0A1V5RY76	103.341
UniRef90_A0A1V5RY76|unclassified	103.341
UniRef90_R6UXF2	103.251
UniRef90_R6UXF2|unclassified	103.251
UniRef90_R5UER6	102.852
UniRef90_R5UER6|unclassified	102.852
UniRef90_Q8A531	102.486
UniRef90_Q8A531|unclassified	102.486
UniRef90_Q8AAD8	102.352
UniRef90_Q8AAD8|unclassified	102.352
UniRef90_F7LJ47	102.155
UniRef90_F7LJ47|unclassified	102.155
UniRef90_W4UN50	102.103
UniRef90_W4UN50|unclassified	102.103
UniRef90_R5USH2	101.9
UniRef90_R5USH2|unclassified	101.9
UniRef90_I8XL31	101.769
UniRef90_I8XL31|unclassified	101.769
UniRef90_Q8AAP4	101.716
UniRef90_Q8AAP4|unclassified	101.716
UniRef90_A0A0P0M1H0	101.695
UniRef90_A0A0P0M1H0|unclassified	101.695
UniRef90_A0A143XUU5	101.67
UniRef90_A0A143XUU5|unclassified	101.67
UniRef90_A0A0P0F9X8	101.585
UniRef90_A0A0P0F9X8|unclassified	101.585
UniRef90_A0A3A9BDK6	101.119
UniRef90_A0A3A9BDK6|unclassified	101.119
UniRef90_W4UQG5	101.039
UniRef90_W4UQG5|unclassified	101.039
UniRef90_R6DL08	100.887
UniRef90_R6DL08|unclassified	100.887
UniRef90_A0A3D6AUK7	100.802
UniRef90_A0A3D6AUK7|unclassified	100.802
UniRef90_A0A174CNI7	100.735
UniRef90_A0A174CNI7|unclassified	100.735
UniRef90_Q8A6L0	100.478
UniRef90_Q8A6L0|unclassified	100.478
UniRef90_Q89YZ7	100.407
UniRef90_Q89YZ7|unclassified	100.407
UniRef90_R6SBL9	100.168
UniRef90_R6SBL9|unclassified	100.168
UniRef90_R5V7Z9	100.141
UniRef90_R5V7Z9|unclassified	100.141
UniRef90_D4INT5	100.064
UniRef90_D4INT5|unclassified	100.064
UniRef90_Q8AAB1	100.015
UniRef90_Q8AAB1|unclassified	100.015
UniRef90_E5CGI9	99.9314
UniRef90_E5CGI9|unclassified	99.9314
UniRef90_R5AY78	99.7935
UniRef90_R5AY78|unclassified	99.7935
UniRef90_A0A3D2SC23	99.76
UniRef90_A0A3D2SC23|unclassified	99.76
UniRef90_K1U8U7	99.31
UniRef90_K1U8U7|unclassified	99.31
UniRef90_Q8A2S5	99.2738
UniRef90_Q8A2S5|unclassified	99.2738
UniRef90_R5V8E9	99.1983
UniRef90_R5V8E9|unclassified	99.1983
UniRef90_A0A1M4ZT28	98.5218
UniRef90_A0A1M4ZT28|unclassified	98.5218
UniRef90_R6SY08	98.3526
UniRef90_R6SY08|unclassified	98.3526
UniRef90_A0A397WCN7	98.2483
UniRef90_A0A397WCN7|unclassified	98.2483
UniRef90_A0A1G6G2D0	98.1705
UniRef90_A0A1G6G2D0|unclassified	98.1705
UniRef90_J9GKX4	98.1305
UniRef90_J9GKX4|unclassified	98.1305
UniRef90_R5UWQ2	98.0172
UniRef90_R5UWQ2|unclassified	98.0172
UniRef90_Q8AA75	97.9155
UniRef90_Q8AA75|unclassified	97.9155
UniRef90_Q5LC76	97.8399
UniRef90_Q5LC76|unclassified	97.8399
UniRef90_A0A174GGQ3	97.7651
UniRef90_A0A174GGQ3|unclassified	97.7651
UniRef90_A0A1G8Q7Y0	97.5507
UniRef90_A0A1G8Q7Y0|unclassified	97.5507
UniRef90_I3YR87	97.5384
UniRef90_I3YR87|unclassified	97.5384
UniRef90_I3YNN8	97.5096
UniRef90_I3YNN8|unclassified	97.5096
UniRef90_A0A120A3D8	97.3298
UniRef90_A0A120A3D8|unclassified	97.3298
UniRef90_R5V0G9	97.1402
UniRef90_R5V0G9|unclassified	97.1402
UniRef90_R6TIZ7	96.9665
UniRef90_R6TIZ7|unclassified	96.9665
UniRef90_F0R2B6	96.6231
UniRef90_F0R2B6|unclassified	96.6231
UniRef90_A0A0K6BUJ4	96.6168
UniRef90_A0A0K6BUJ4|unclassified	96.6168
UniRef90_Q8A7F8	96.612
UniRef90_Q8A7F8|unclassified	96.612
UniRef90_A0A395W2N6	96.4166
UniRef90_A0A395W2N6|unclassified	96.4166
UniRef90_A0A359G433	96.4092
UniRef90_A0A359G433|unclassified	96.4092
UniRef90_R6T4J4	96.3574
UniRef90_R6T4J4|unclassified	96.3574
UniRef90_W0U399	96.299
UniRef90_W0U399|unclassified	96.299
UniRef90_I3YQZ4	96.2631
UniRef90_I3YQZ4|unclassified	96.2631
